Date,Rs,u2,Tmax,Tmin,RH,pr,ETO
2007-03-24,22.3,1.0,31.1,22.1,84.3,8.8,4.5
2007-03-25,17.8,1.0,30.6,23.9,84.4,20.9,3.8
2007-03-26,14.3,0.7,31.2,24.2,85.4,31.7,3.2
2007-03-27,12.9,1.1,29.3,23.9,88.0,10.8,2.8
2007-03-28,17.1,0.9,31.3,23.7,85.2,5.9,3.7
2007-03-29,12.9,1.1,30.7,24.5,86.4,1.7,3.0
2007-03-30,15.5,0.6,31.5,23.7,86.2,18.2,3.3
2007-03-31,20.5,0.9,31.6,24.0,82.4,10.6,4.3
2007-04-01,17.2,1.3,30.5,24.3,82.7,19.5,3.8
2007-04-02,19.4,1.5,32.1,25.1,83.1,5.6,4.3
2007-04-03,13.9,1.4,32.2,25.2,82.8,1.0,3.4
2007-04-04,18.7,1.2,31.8,23.9,81.2,0.1,4.1
2007-04-05,15.0,0.9,29.8,23.6,88.9,8.3,3.2
2007-04-06,18.1,1.0,30.8,23.8,86.8,10.7,3.8
2007-04-07,13.2,0.8,28.4,23.7,86.7,6.8,2.8
2007-04-08,23.4,1.1,31.9,23.9,81.0,6.0,4.9
2007-04-09,15.2,1.2,31.1,24.2,80.8,1.4,3.5
2007-04-10,17.1,1.1,30.8,24.1,83.4,4.8,3.7
2007-04-11,18.5,1.1,31.0,24.7,83.7,6.3,4.0
2007-04-12,21.7,0.9,32.4,23.9,84.4,0.4,4.5
2007-04-13,11.3,1.0,29.9,23.9,89.9,15.0,2.5
2007-04-14,17.2,0.9,31.5,24.3,84.8,23.7,3.7
2007-04-15,15.5,0.9,31.8,24.6,83.1,9.6,3.5
2007-04-16,9.4,0.8,28.4,23.9,86.7,10.7,2.2
2007-04-17,12.8,1.0,29.8,23.6,86.3,13.0,2.9
2007-04-18,16.9,0.9,30.7,23.9,85.6,20.8,3.6
2007-04-19,17.5,0.8,30.9,23.7,86.4,3.1,3.7
2007-04-20,19.3,1.1,31.8,24.5,84.7,5.5,4.1
2007-04-21,14.7,0.8,31.2,24.7,87.5,0.1,3.2
2007-04-22,13.8,0.8,29.8,24.2,86.0,3.9,3.0
2007-04-23,11.1,0.7,29.1,23.8,84.6,25.0,2.5
2007-04-24,16.9,1.1,31.7,23.7,82.8,7.0,3.7
2007-04-25,19.2,1.0,32.1,24.2,84.6,7.8,4.1
2007-04-26,8.8,0.6,28.2,23.3,87.8,16.1,2.0
2007-04-27,21.4,1.0,31.3,23.5,82.6,6.1,4.4
2007-04-28,17.1,1.1,31.4,23.8,83.8,6.7,3.7
2007-04-29,15.1,1.0,30.8,24.5,83.6,1.3,3.3
2007-04-30,16.5,0.9,31.2,23.8,85.9,15.3,3.5
2007-05-01,12.5,0.8,29.8,23.4,84.1,45.6,2.8
2007-05-02,19.9,0.8,32.1,24.3,82.1,3.7,4.2
2007-05-03,11.3,1.0,28.8,24.0,87.1,16.2,2.5
2007-05-04,19.1,0.7,32.4,24.0,82.6,8.3,4.0
2007-05-05,21.0,0.8,31.9,24.2,84.3,10.5,4.3
2007-05-06,13.1,1.0,30.4,23.3,86.6,24.9,2.9
2007-05-07,14.8,0.6,31.5,24.4,85.2,8.3,3.2
2007-05-08,16.9,1.3,30.3,24.4,84.4,17.0,3.6
2007-05-09,15.5,0.9,31.8,24.2,83.8,3.7,3.4
2007-05-10,16.8,0.9,31.2,23.5,84.1,12.9,3.6
2007-05-11,9.6,0.5,28.2,23.1,86.6,36.8,2.2
2007-05-12,15.1,1.0,30.0,24.8,84.4,4.2,3.3
2007-05-13,12.2,0.6,30.8,24.2,86.2,6.8,2.7
2007-05-14,20.3,0.7,31.1,23.9,85.7,14.0,4.1
2007-05-15,18.7,1.2,32.2,24.1,81.6,1.2,4.1
2007-05-16,20.9,1.5,31.8,24.2,80.4,0.4,4.5
2007-05-17,22.0,1.5,32.7,24.7,79.6,1.7,4.7
2007-05-18,20.4,0.9,32.1,23.8,79.9,1.1,4.3
2007-05-19,21.7,1.2,32.8,24.5,78.5,1.8,4.7
2007-05-20,21.5,1.3,31.4,24.1,79.3,3.8,4.5
2007-05-21,22.3,1.2,31.9,23.9,79.2,1.7,4.6
2007-05-22,22.1,2.1,32.2,25.0,76.5,1.9,5.0
2007-05-23,18.1,1.8,32.2,22.8,83.0,0.3,4.0
2007-05-24,15.5,1.0,29.4,24.3,83.6,19.4,3.3
2007-05-25,22.3,1.0,31.9,23.6,78.1,6.0,4.6
2007-05-26,22.6,1.0,32.8,23.9,76.8,0.4,4.7
2007-05-27,21.5,1.6,32.3,23.8,78.4,0.0,4.6
2007-05-28,18.5,1.0,32.1,24.3,78.6,0.0,4.0
2007-05-29,20.3,1.2,33.0,24.0,78.8,0.0,4.4
2007-05-30,19.9,0.7,32.2,24.7,79.1,2.9,4.2
2007-05-31,18.2,1.2,32.2,24.6,81.8,2.5,4.0
2007-06-01,16.8,0.8,31.2,24.5,83.9,2.8,3.5
2007-06-02,15.7,0.8,31.6,24.8,83.9,14.3,3.4
2007-06-03,20.4,1.3,32.4,25.0,78.1,1.8,4.4
2007-06-04,23.2,2.3,32.3,25.6,72.6,0.0,5.3
2007-06-05,22.4,1.7,32.7,24.2,74.9,0.0,4.9
2007-06-06,19.7,1.7,32.2,24.9,78.4,0.9,4.4
2007-06-07,10.8,0.8,29.1,25.2,83.5,8.5,2.5
2007-06-08,19.2,0.7,32.5,24.7,79.6,14.7,4.0
2007-06-09,20.7,1.0,33.1,25.1,75.6,5.5,4.5
2007-06-10,8.0,0.5,29.8,24.2,89.0,4.1,1.9
2007-06-11,13.8,0.5,31.2,24.4,80.2,5.4,3.0
2007-06-12,10.3,1.3,28.7,24.1,83.8,3.4,2.5
2007-06-13,20.6,1.7,31.7,23.8,80.4,2.4,4.4
2007-06-14,21.0,1.6,32.3,24.4,79.2,2.8,4.5
2007-06-15,21.6,0.9,32.7,23.9,80.9,0.1,4.5
2007-06-16,11.8,1.0,30.8,23.4,86.6,1.2,2.7
2007-06-17,19.3,0.9,31.4,23.6,82.9,4.0,4.0
2007-06-18,20.8,0.6,31.4,24.4,78.1,0.1,4.2
2007-06-19,20.5,1.3,32.7,23.6,77.2,16.1,4.4
2007-06-20,19.7,1.0,32.5,23.9,80.6,1.0,4.2
2007-06-21,19.4,0.8,32.2,24.3,81.9,7.4,4.0
2007-06-22,18.4,0.7,32.0,24.4,82.8,4.8,3.8
2007-06-23,19.3,0.7,31.8,23.5,83.4,3.2,4.0
2007-06-24,19.0,1.3,31.2,24.2,81.2,6.4,4.0
2007-06-25,18.2,0.7,31.1,21.8,77.8,13.4,3.7
2007-06-26,13.4,1.0,31.1,24.0,80.2,3.0,3.1
2007-06-27,14.4,0.6,30.9,23.9,83.3,7.3,3.1
2007-06-28,13.6,0.6,31.4,24.0,83.1,6.7,3.0
2007-06-29,11.7,0.3,31.9,24.8,86.0,10.7,2.6
2007-06-30,14.5,0.3,31.7,23.8,82.9,28.7,3.0
2007-07-01,15.1,0.6,31.5,24.2,84.6,1.7,3.2
2007-07-02,16.6,0.1,32.6,24.0,80.2,8.6,3.4
2007-07-03,16.2,0.5,32.4,23.0,81.2,0.0,3.4
2007-07-04,15.4,0.1,32.8,24.7,83.8,5.3,3.2
2007-07-05,16.0,0.4,31.4,23.8,84.0,7.3,3.3
2007-07-06,21.6,0.8,33.2,24.5,72.2,3.0,4.6
2007-07-07,22.1,0.5,33.2,23.9,72.9,0.0,4.5
2007-07-08,19.1,0.3,33.4,25.7,76.9,0.4,4.0
2007-07-09,16.0,1.4,32.5,23.3,82.5,34.6,3.6
2007-07-10,16.5,0.7,32.6,23.5,80.8,8.4,3.5
2007-07-11,22.8,0.5,33.4,23.8,74.2,8.7,4.6
2007-07-12,17.0,0.8,31.7,24.0,78.9,7.7,3.6
2007-07-13,15.3,0.1,31.2,23.6,81.0,26.9,3.1
2007-07-14,12.4,0.1,29.2,23.4,82.8,30.5,2.6
2007-07-15,21.0,0.1,33.5,23.5,73.8,7.8,4.1
2007-07-16,19.7,0.1,32.7,24.0,75.3,0.9,3.9
2007-07-17,20.5,0.6,33.6,23.6,69.4,0.7,4.3
2007-07-18,21.0,0.1,34.2,24.0,72.9,0.0,4.2
2007-07-19,22.4,0.3,33.3,24.9,75.2,0.0,4.6
2007-07-20,20.9,0.6,33.6,24.2,74.8,4.5,4.4
2007-07-21,22.0,0.4,33.9,24.0,76.8,7.3,4.5
2007-07-22,21.3,0.1,34.9,24.1,76.2,5.2,4.3
2007-07-23,19.1,0.2,33.3,23.6,78.3,11.8,3.9
2007-07-24,18.4,1.3,33.4,23.9,75.7,3.5,4.2
2007-07-25,21.5,0.9,32.7,25.0,75.8,0.0,4.6
2007-07-26,21.5,0.9,34.9,25.0,75.7,4.5,4.7
2007-07-27,23.3,0.1,33.9,24.5,74.8,9.5,4.6
2007-07-28,23.2,0.4,34.2,24.5,71.9,3.7,4.7
2007-07-29,22.6,0.7,34.4,24.5,72.9,0.0,4.8
2007-07-30,22.4,0.9,33.9,24.5,74.4,0.0,4.8
2007-07-31,19.9,1.2,32.7,23.8,77.6,18.4,4.3
2007-08-01,18.8,0.5,32.5,23.6,76.3,5.2,3.9
2007-08-02,22.8,0.4,33.5,23.8,76.5,0.0,4.6
2007-08-03,20.3,0.9,33.3,25.1,78.1,0.0,4.4
2007-08-04,19.0,0.5,32.8,25.0,80.1,1.5,4.0
2007-08-05,21.9,1.1,32.2,24.5,76.4,2.8,4.7
2007-08-06,20.2,1.6,33.5,25.0,74.7,0.5,4.7
2007-08-07,21.0,1.4,33.2,24.6,74.7,0.0,4.7
2007-08-08,21.7,1.8,32.8,24.8,77.8,0.0,4.9
2007-08-09,22.4,1.6,32.8,26.1,79.8,0.7,4.9
2007-08-10,23.1,0.5,32.3,25.0,77.6,2.6,4.7
2007-08-11,23.8,0.9,32.4,24.2,74.9,4.6,4.9
2007-08-12,23.2,1.8,32.8,23.8,74.2,0.3,5.2
2007-08-13,22.2,2.2,33.5,24.4,73.1,2.3,5.3
2007-08-14,22.5,1.7,33.6,24.7,72.1,0.0,5.2
2007-08-15,24.0,1.1,32.8,24.8,73.8,0.0,5.1
2007-08-16,22.4,1.8,33.9,25.5,75.7,0.0,5.2
2007-08-17,22.5,1.6,32.6,25.5,73.9,7.9,5.1
2007-08-18,23.8,1.3,32.6,25.3,73.9,0.0,5.2
2007-08-19,24.8,1.7,34.4,24.8,73.2,0.0,5.6
2007-08-20,24.1,1.8,32.7,25.0,72.8,0.0,5.4
2007-08-21,23.6,1.8,32.4,24.9,73.6,0.7,5.3
2007-08-22,22.4,1.6,32.6,25.3,74.6,0.0,5.0
2007-08-23,24.1,1.7,33.2,24.0,73.9,0.0,5.3
2007-08-24,20.3,1.5,34.3,24.5,74.2,0.0,4.8
2007-08-25,20.0,1.7,33.3,24.5,74.0,0.3,4.7
2007-08-26,24.2,1.8,33.3,25.4,73.8,0.5,5.5
2007-08-27,23.7,2.1,32.9,25.8,73.8,0.0,5.5
2007-08-28,22.0,2.3,33.0,23.4,73.1,0.0,5.2
2007-08-29,22.8,2.2,33.1,24.6,75.7,2.8,5.3
2007-08-30,24.8,1.8,33.4,24.1,73.0,0.1,5.6
2007-08-31,23.8,1.8,33.5,24.6,74.4,0.7,5.4
2007-09-01,23.1,1.5,33.7,24.9,74.1,1.6,5.2
2007-09-02,24.1,2.2,33.3,25.0,72.4,0.0,5.6
2007-09-03,23.6,2.3,33.1,24.7,72.6,0.0,5.5
2007-09-04,21.5,1.8,33.7,24.8,73.9,0.0,5.1
2007-09-05,23.1,1.5,33.8,24.6,73.4,0.1,5.2
2007-09-06,23.3,1.7,33.3,24.3,74.6,2.1,5.3
2007-09-07,20.2,1.9,32.5,26.1,72.6,1.9,4.9
2007-09-08,23.4,1.9,33.1,24.3,75.2,0.1,5.3
2007-09-09,24.6,2.1,33.0,24.3,71.8,0.4,5.6
2007-09-10,24.2,2.2,33.4,24.8,72.6,0.0,5.7
2007-09-11,21.4,2.1,33.4,24.8,73.6,0.0,5.1
2007-09-12,18.9,1.9,33.5,24.3,76.7,0.1,4.6
2007-09-13,19.6,1.8,32.8,23.7,75.9,3.1,4.6
2007-09-14,23.6,2.4,32.7,24.4,74.2,8.7,5.5
2007-09-15,22.2,1.8,33.6,24.5,73.3,0.0,5.2
2007-09-16,22.9,1.5,33.8,24.1,75.6,0.0,5.2
2007-09-17,18.5,1.3,33.0,24.3,79.9,0.6,4.2
2007-09-18,20.5,2.1,32.4,26.1,75.2,7.5,4.9
2007-09-19,24.2,2.0,32.9,24.9,73.0,1.7,5.5
2007-09-20,24.3,1.8,34.0,25.1,75.2,1.0,5.6
2007-09-21,18.8,1.4,33.3,25.3,77.8,0.1,4.4
2007-09-22,23.1,2.2,32.7,24.3,77.2,2.1,5.2
2007-09-23,22.4,2.5,32.9,25.0,74.3,1.7,5.4
2007-09-24,24.1,2.4,33.1,24.4,71.7,0.0,5.7
2007-09-25,24.3,2.1,33.2,24.3,73.1,0.0,5.6
2007-09-26,24.2,1.9,33.8,24.3,73.7,0.3,5.6
2007-09-27,21.4,1.8,33.4,25.3,75.2,5.7,5.0
2007-09-28,23.6,2.1,33.3,24.2,74.7,2.5,5.4
2007-09-29,22.8,2.4,33.1,25.1,73.6,0.0,5.4
2007-09-30,23.7,2.6,33.1,24.2,74.2,0.0,5.6
2007-10-01,24.6,1.7,33.1,23.4,73.4,0.0,5.5
2007-10-02,25.7,2.0,33.4,24.2,71.8,0.0,5.8
2007-10-03,24.8,2.3,33.0,23.8,72.5,0.0,5.7
2007-10-04,22.0,1.9,32.9,24.4,72.3,0.0,5.2
2007-10-05,22.8,2.2,32.9,25.2,73.0,0.0,5.4
2007-10-06,23.3,2.3,32.9,25.1,74.7,0.0,5.4
2007-10-07,24.5,2.5,33.4,24.2,73.5,0.1,5.8
2007-10-08,24.0,2.1,33.1,24.4,71.0,0.0,5.6
2007-10-09,22.5,1.9,33.5,24.7,73.9,0.2,5.3
2007-10-10,21.3,1.6,33.6,24.9,75.8,0.0,4.9
2007-10-11,22.7,2.2,33.9,24.6,75.3,1.9,5.4
2007-10-12,22.2,1.8,34.3,24.5,74.6,4.7,5.2
2007-10-13,24.1,2.6,33.4,26.0,71.9,1.9,5.9
2007-10-14,24.2,2.3,33.2,25.1,71.4,0.0,5.7
2007-10-15,24.5,2.4,33.0,24.2,72.2,0.0,5.7
2007-10-16,24.9,2.3,33.4,24.4,70.8,0.0,5.8
2007-10-17,24.1,2.2,33.4,24.7,72.6,0.0,5.6
2007-10-18,23.9,2.0,33.4,25.1,73.2,0.0,5.6
2007-10-19,21.0,2.4,32.9,24.5,75.4,0.4,5.1
2007-10-20,24.0,2.2,32.8,24.7,74.8,0.4,5.5
2007-10-21,22.3,2.6,32.6,24.8,71.3,0.1,5.5
2007-10-22,23.3,2.4,33.2,24.3,74.2,0.0,5.5
2007-10-23,24.5,2.0,33.1,23.9,72.5,0.0,5.6
2007-10-24,24.1,2.0,34.1,23.8,73.0,0.0,5.6
2007-10-25,22.0,1.8,34.8,25.2,72.9,0.0,5.3
2007-10-26,20.7,2.0,33.6,25.5,74.8,0.2,5.0
2007-10-27,19.3,2.3,33.0,25.5,77.6,0.0,4.7
2007-10-28,22.3,2.3,33.0,24.2,76.8,0.0,5.2
2007-10-29,22.9,2.1,33.4,24.9,76.9,0.0,5.3
2007-10-30,24.4,1.8,34.0,23.8,75.6,0.0,5.5
2007-10-31,23.5,2.1,33.7,24.6,74.0,0.0,5.5
2007-11-01,19.8,1.7,34.4,24.5,76.7,0.0,4.7
2007-11-02,20.2,1.5,33.1,23.3,77.2,3.2,4.6
2007-11-03,23.2,2.0,33.3,24.0,75.0,0.8,5.3
2007-11-04,19.8,2.1,33.4,25.3,74.3,0.0,4.9
2007-11-05,22.9,2.2,33.0,24.6,74.6,0.0,5.3
2007-11-06,24.0,2.3,33.5,24.4,73.6,0.0,5.6
2007-11-07,24.3,2.0,34.1,24.5,72.1,0.0,5.7
2007-11-08,20.6,1.2,33.9,24.5,74.9,0.0,4.7
2007-11-09,20.6,1.6,33.4,24.6,74.5,1.9,4.8
2007-11-10,23.8,2.0,34.2,24.9,72.6,0.0,5.6
2007-11-11,21.8,2.1,33.1,25.5,71.9,0.0,5.3
2007-11-12,23.4,2.2,33.2,24.3,71.6,0.0,5.5
2007-11-13,23.6,2.2,33.2,24.6,71.9,0.0,5.5
2007-11-14,25.4,1.9,34.1,23.7,70.4,0.0,5.8
2007-11-15,24.6,2.5,33.2,24.5,71.9,0.0,5.8
2007-11-16,22.1,2.2,32.8,25.5,73.1,0.0,5.3
2007-11-17,22.0,2.3,33.0,25.0,72.6,1.0,5.3
2007-11-18,23.2,2.2,32.8,23.8,71.1,0.0,5.4
2007-11-19,23.5,1.8,33.2,23.6,71.5,0.0,5.4
2007-11-20,20.4,1.5,32.6,23.5,73.1,0.0,4.6
2007-11-21,23.6,1.8,33.1,24.2,72.4,0.0,5.3
2007-11-22,23.9,2.1,33.3,23.7,71.1,0.0,5.5
2007-11-23,22.1,1.8,33.8,23.8,72.1,0.0,5.2
2007-11-24,20.7,2.0,33.1,25.4,73.8,0.3,5.0
2007-11-25,22.3,2.5,33.3,25.3,71.8,0.0,5.5
2007-11-26,22.0,2.1,33.6,24.6,74.1,0.0,5.2
2007-11-27,24.1,2.1,33.6,24.2,72.5,0.0,5.6
2007-11-28,19.8,2.2,33.2,24.9,75.5,0.0,4.8
2007-11-29,23.0,2.4,33.6,24.4,73.8,0.1,5.4
2007-11-30,22.6,2.0,33.8,23.9,73.3,1.7,5.3
2007-12-01,21.3,2.0,33.4,24.6,74.5,1.1,5.0
2007-12-02,23.2,2.3,33.1,24.4,73.3,0.0,5.4
2007-12-03,21.3,2.6,33.4,25.5,71.6,0.0,5.4
2007-12-04,20.9,2.4,32.6,24.2,72.4,0.0,5.1
2007-12-05,22.9,2.4,34.1,23.8,71.3,0.0,5.6
2007-12-06,21.8,2.3,33.6,24.6,73.8,0.0,5.2
2007-12-07,20.7,1.9,33.4,25.1,73.9,0.0,4.9
2007-12-08,18.9,1.8,33.3,25.3,76.2,0.0,4.5
2007-12-09,20.4,1.9,33.7,25.2,75.8,0.5,4.9
2007-12-10,16.5,1.0,33.5,25.0,74.9,1.9,3.9
2007-12-11,20.4,1.4,33.6,23.5,76.6,12.3,4.6
2007-12-12,21.8,1.5,33.0,24.8,75.5,2.4,4.9
2007-12-13,23.1,1.8,33.8,24.6,75.6,0.0,5.3
2007-12-14,13.7,1.3,33.2,24.6,81.1,9.8,3.4
2007-12-15,9.4,0.7,29.1,23.4,86.7,29.6,2.2
2007-12-16,11.1,0.8,29.0,23.2,84.1,9.6,2.5
2007-12-17,10.2,0.8,30.4,23.9,86.5,8.8,2.4
2007-12-18,13.7,1.2,30.1,22.7,82.2,15.0,3.1
2007-12-19,16.7,1.0,31.9,23.3,85.9,4.3,3.6
2007-12-20,12.4,1.2,28.4,23.5,84.1,8.0,2.8
2007-12-21,18.6,1.2,31.3,23.5,79.6,7.1,4.0
2007-12-22,18.4,1.6,32.2,24.5,83.0,3.0,4.1
2007-12-23,20.5,1.4,31.9,24.9,79.5,4.9,4.5
2007-12-24,19.5,1.2,32.2,23.8,78.8,2.2,4.2
2007-12-25,12.0,1.2,31.0,24.5,85.2,5.0,2.8
2007-12-26,9.5,1.2,27.8,22.6,86.2,19.8,2.2
2007-12-27,13.5,0.7,31.6,22.3,86.4,2.4,2.9
2007-12-28,18.9,0.9,32.2,23.6,84.9,8.2,4.0
2007-12-29,18.1,1.2,31.5,24.7,84.8,5.0,3.9
2007-12-30,19.4,1.1,31.9,24.3,82.5,3.1,4.1
2007-12-31,21.3,1.8,31.9,24.4,79.8,3.7,4.6
2008-01-01,18.4,1.9,32.0,24.2,78.8,0.5,4.2
2008-01-02,18.5,1.7,31.8,24.2,79.9,0.0,4.2
2008-01-03,21.8,1.7,32.3,24.5,79.2,0.0,4.8
2008-01-04,18.7,1.5,32.1,24.3,78.1,1.2,4.2
2008-01-05,21.8,1.6,32.7,23.6,77.6,1.1,4.8
2008-01-06,21.2,1.4,32.0,22.9,79.0,2.0,4.5
2008-01-07,19.0,1.6,32.5,23.7,79.4,3.9,4.3
2008-01-08,14.1,1.2,30.2,22.6,81.1,48.1,3.2
2008-01-09,11.4,1.0,30.0,22.8,84.6,11.1,2.7
2008-01-10,11.0,1.0,28.6,21.7,86.4,25.8,2.5
2008-01-11,18.5,1.3,31.7,23.3,85.2,3.5,3.9
2008-01-12,19.1,0.9,30.6,22.5,84.2,5.3,3.9
2008-01-13,19.8,1.0,31.7,23.5,79.8,5.5,4.2
2008-01-14,13.9,1.0,29.7,22.5,81.7,21.3,3.1
2008-01-15,17.7,1.3,30.5,23.7,81.6,0.5,3.8
2008-01-16,18.4,1.7,31.0,24.2,81.9,6.7,4.0
2008-01-17,19.8,1.5,31.9,23.7,79.0,8.8,4.4
2008-01-18,22.9,1.8,32.1,24.1,77.6,2.1,5.0
2008-01-19,17.1,1.3,31.2,23.8,82.2,1.6,3.8
2008-01-20,10.4,1.0,28.6,24.0,84.8,2.7,2.4
2008-01-21,14.3,1.0,30.5,23.0,85.4,14.6,3.1
2008-01-22,21.0,1.2,31.6,23.7,81.1,8.7,4.4
2008-01-23,18.4,1.2,31.5,24.2,80.4,3.5,4.0
2008-01-24,20.2,1.4,32.0,24.2,80.7,10.4,4.4
2008-01-25,15.6,1.0,31.6,24.4,82.6,14.8,3.5
2008-01-26,9.9,1.1,27.4,22.9,85.9,22.6,2.3
2008-01-27,15.6,1.1,29.8,23.4,82.1,17.6,3.4
2008-01-28,16.8,1.2,30.4,23.8,82.6,6.7,3.7
2008-01-29,12.7,1.2,27.6,24.2,85.9,6.4,2.8
2008-01-30,16.6,1.1,30.1,23.7,85.6,14.7,3.5
2008-01-31,13.4,1.2,29.0,23.8,84.8,8.6,3.0
2008-02-01,18.2,1.5,30.2,24.2,80.6,16.8,4.0
2008-02-02,12.0,1.2,31.0,23.9,83.6,9.9,2.9
2008-02-03,12.7,1.2,28.8,23.7,84.1,15.9,2.9
2008-02-04,8.7,0.8,28.9,24.1,88.9,9.9,2.1
2008-02-05,13.7,1.0,29.4,24.0,87.4,5.1,3.0
2008-02-06,19.8,1.2,31.4,22.5,83.4,1.1,4.1
2008-02-07,19.4,1.1,32.2,23.1,80.4,0.0,4.2
2008-02-08,13.7,1.1,29.6,23.9,86.7,1.1,3.0
2008-02-09,12.9,0.9,29.2,23.7,88.1,5.8,2.8
2008-02-10,13.8,1.0,30.5,23.2,86.8,9.5,3.0
2008-02-11,13.0,1.7,30.4,23.0,84.1,10.4,3.1
2008-02-12,10.8,1.2,28.9,23.8,83.0,6.6,2.6
2008-02-13,12.9,1.1,30.6,23.9,82.8,7.2,3.0
2008-02-14,9.3,0.9,26.3,22.7,85.8,6.0,2.2
2008-02-15,15.6,0.7,29.4,22.6,86.4,14.7,3.3
2008-02-16,20.6,0.6,31.8,23.5,81.5,4.5,4.3
2008-02-17,22.0,0.7,32.5,23.8,79.9,1.9,4.6
2008-02-18,15.2,0.9,31.2,24.5,84.4,1.3,3.4
2008-02-19,6.5,1.0,26.4,23.6,87.4,14.6,1.7
2008-02-20,11.2,0.8,31.2,23.3,84.2,27.4,2.7
2008-02-21,11.7,0.9,29.6,23.9,87.9,12.5,2.7
2008-02-22,5.1,0.5,25.5,23.0,93.0,23.4,1.3
2008-02-23,6.6,0.7,26.7,22.9,92.4,34.8,1.6
2008-02-24,10.8,0.7,29.6,23.0,87.9,10.4,2.4
2008-02-25,11.4,0.5,30.5,23.1,86.1,22.8,2.6
2008-02-26,11.2,0.9,29.5,22.6,86.2,20.1,2.6
2008-02-27,20.6,0.9,31.1,24.3,82.4,4.4,4.3
2008-02-28,18.2,1.3,32.3,24.0,82.6,4.7,4.1
2008-02-29,10.4,0.9,30.5,23.9,83.9,7.5,2.5
2008-03-01,14.5,0.8,32.0,23.5,81.2,2.2,3.3
2008-03-02,13.7,1.1,30.4,24.5,83.2,4.2,3.2
2008-03-03,11.2,1.4,29.6,24.2,83.1,10.6,2.8
2008-03-04,14.8,1.2,30.7,23.9,84.1,17.1,3.3
2008-03-05,16.1,1.2,31.5,23.9,83.9,5.8,3.6
2008-03-06,23.7,1.8,32.0,23.7,80.8,5.7,5.1
2008-03-07,23.0,1.9,32.0,24.1,79.4,4.3,5.0
2008-03-08,15.6,1.2,31.4,24.2,85.1,5.4,3.5
2008-03-09,9.8,0.7,29.4,22.9,88.4,20.1,2.3
2008-03-10,17.1,1.4,31.1,23.2,82.7,26.5,3.8
2008-03-11,13.8,1.5,28.8,23.5,84.6,14.1,3.1
2008-03-12,20.1,1.8,31.1,23.9,83.9,11.0,4.3
2008-03-13,14.5,1.7,31.2,24.5,84.6,15.7,3.4
2008-03-14,10.0,1.2,29.4,24.0,87.3,12.4,2.4
2008-03-15,9.1,0.9,27.2,23.2,89.1,27.0,2.1
2008-03-16,14.2,0.9,30.7,24.4,85.2,11.9,3.2
2008-03-17,21.2,1.8,32.2,24.0,82.2,7.6,4.6
2008-03-18,15.8,1.5,31.9,24.0,81.1,4.3,3.7
2008-03-19,18.5,1.7,31.9,24.4,81.2,5.9,4.2
2008-03-20,25.0,1.9,32.5,24.7,78.6,4.6,5.4
2008-03-21,16.6,1.4,30.7,24.2,82.9,10.5,3.7
2008-03-22,15.0,1.2,31.0,24.6,86.9,32.9,3.3
2008-03-23,10.2,0.6,29.2,23.5,87.1,8.6,2.3
2008-03-24,12.3,0.5,30.3,23.3,87.0,25.8,2.7
2008-03-25,10.2,0.8,29.2,23.4,88.2,12.8,2.4
2008-03-26,10.7,0.4,29.7,22.3,86.9,12.7,2.4
2008-03-27,17.8,1.0,30.8,23.5,85.3,9.7,3.8
2008-03-28,15.6,1.0,29.2,24.3,85.4,13.9,3.4
2008-03-29,10.4,1.2,28.7,23.8,88.4,11.4,2.4
2008-03-30,19.4,1.2,30.8,23.2,84.4,6.5,4.1
2008-03-31,13.6,1.1,29.6,24.4,85.5,9.9,3.0
2008-04-01,22.0,1.2,31.7,23.6,83.6,8.8,4.6
2008-04-02,17.3,1.0,30.6,23.8,86.2,22.3,3.7
2008-04-03,11.7,0.7,30.9,23.7,87.0,52.2,2.7
2008-04-04,18.0,0.8,31.8,23.8,85.3,5.2,3.8
2008-04-05,13.1,0.6,29.5,23.5,88.2,11.0,2.8
2008-04-06,11.8,0.7,29.2,23.5,90.6,11.5,2.6
2008-04-07,7.8,0.4,25.4,22.9,90.9,32.3,1.8
2008-04-08,20.3,0.9,31.1,22.7,81.9,8.5,4.2
2008-04-09,16.4,1.2,30.0,24.1,84.9,5.2,3.5
2008-04-10,8.5,0.9,26.8,23.0,91.9,23.9,1.9
2008-04-11,17.7,1.2,30.5,22.6,83.8,19.9,3.7
2008-04-12,11.4,1.0,27.1,22.6,87.0,40.7,2.5
2008-04-13,18.1,0.8,30.8,23.4,82.5,10.5,3.8
2008-04-14,18.0,1.0,30.8,23.9,83.4,0.8,3.8
2008-04-15,20.3,0.8,31.4,24.0,83.1,6.2,4.2
2008-04-16,17.3,0.6,32.2,23.2,85.5,20.1,3.7
2008-04-17,18.6,0.6,31.1,23.4,85.8,29.1,3.8
2008-04-18,15.6,0.9,29.4,22.5,85.9,26.3,3.2
2008-04-19,21.1,1.1,31.3,23.4,82.2,4.7,4.4
2008-04-20,18.9,1.1,30.3,23.8,79.9,10.9,4.0
2008-04-21,18.7,0.7,32.2,23.6,83.6,2.5,4.0
2008-04-22,15.0,0.8,29.9,23.0,84.3,30.3,3.2
2008-04-23,18.0,1.3,31.6,23.5,85.3,20.5,3.9
2008-04-24,13.6,0.7,29.2,23.5,87.4,54.8,2.9
2008-04-25,17.8,0.9,31.5,23.6,83.9,5.0,3.8
